product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,ingredients,price_usd,primary_category,secondary_category
P435975,Mini Charlotte's Magic Cream,6236,Charlotte Tilbury,62966,3.6585,246.0,"['Aqua/Water/Eau, Homosalate, Glyceryl Stearate Se, Ethylhexyl Salicylate, Butylene Glycol, Glycerin, Butyl Methoxydibenzoylmethane, Octocrylene, Cetyl Alcohol, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Dimethicone, Phenoxyethanol, Butyrospermum Parkii (Shea Butter), Steareth-21, Avena Sativa (Oat) Kernel Extract, Carbomer, Dimethiconol, Potassium Cetyl Phosphate, Chlorphenesin, Caprylyl Glycol, Xanthan Gum, Hydrolyzed Viola Tricolor Extract, Allantoin, Aloe Barbadensis Leaf Juice, Disodium Edta, Tocopheryl Acetate, Camellia Oleifera Seed Oil, Rosa Canina Fruit Oil, Rosa Damascena Extract, Sodium Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Michelia Alba Leaf Oil, Sodium Lactate, Coco-Glucoside, Peg-8, Ethylhexylglycerin, Sodium Hyaluronate, Tocopherol, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Ascorbyl Palmitate, Plumeria Rubra Flower Extract, Ascorbic Acid, Citric Acid, Nicotiana Sylvestris Leaf Cell Culture, Linalool, Citronellol, Geraniol.']",30.0,Skincare,Moisturizers
P94812,One-Step Gentle Exfoliating Cleanser with Orange Extract,2082,Clarins,25054,4.6138,523.0,"['Aqua/Water/Eau, Sodium Laureth Sulfate, Cetearyl Alcohol, Cellulose, Cocamidopropyl Betaine, Cocamide Mipa, Glycol Distearate, Glycerin, Cetearyl Glucoside, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tea-Cocoyl Glutamate, Butyrospermum Parkii (Shea) Butter, Citrus Aurantium Dulcis (Orange) Fruit Water, Silica, Parfum/Fragrance, Phenoxyisopropanol, Sodium Chloride, Sodium Hydroxide, Benzophenone-4, Disodium Edta, Moringa Pterygosperma Seed Extract, Phenoxyethanol, Disodium Phosphate, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone, Benzyl Salicylate, Butylphenyl Methylpropional, Limonene, Linalool, Ci 15985/Yellow 6, [V0606F]']",39.0,Skincare,Cleansers
P475084,Extra-Firming Energy + Radiance Boosting Moisturizer,2082,Clarins,1758,4.3415,205.0,"['Aqua/Water/Eau, Glycerin, Prunus Armeniaca (Apricot) Kernel Oil, Dimethicone, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Ci 77891/Titanium Dioxide, Phenyl Trimethicone, Pentaerythrityl, Tetraethylhexanoate, Ammonium Acryloyldimethyltaurate/Vp, Copolymer, Synthetic Fluorphlogopite, Pentaerythrityl']",93.0,Skincare,Moisturizers
P432242,Blackhead Solutions 7 Day Deep Pore Cleanse & Face Scrub,1254,CLINIQUE,24438,4.1125,569.0,"['Water, Kaolin, Glycerin, Butylene Glycol, Magnesium Aluminum Silicate, Glyceryl Stearate, Peg-100 Stearate, Silica, Sodium Lauroyl Sarcosinate, Allyl Methacrylates Crosspolymer, Gentiana Lutea (Gentian) Root Extract, Laminaria Saccharina Extract, Sucrose, Acetyl Glucosamine, Caprylyl Glycol, 1,2-Hexanediol, Tocopheryl Acetate, Sodium Hydroxide, Xanthan Gum, Disodium Edta, Phenoxyethanol, Titanium Dioxide (Ci 77891), Blue 1 (Ci 42090), Yellow 5 (Ci 19140).']",26.5,Skincare,Cleansers
P384821,Take The Day Off  Cleansing Oil Makeup Remover,1254,CLINIQUE,29640,4.3309,550.0,"['Cetyl Ethylhexanoate, Triethylhexanoin, Peg-20 Glyceryl Triisostearate, Polybutene, Peg-8 Diisostearate, Peg-12 Diisostearate, Ppg-15 Stearyl Ether, Water, Tocopheryl Acetate, Glycerin, Caprylyl Glycol, Glyceryl Laurate, Bht <ILN41346>.']",34.5,Skincare,Moisturizers
P196542,City Block Sheer Oil-Free Daily Face Protector Broad Spectrum SPF 25 Primer,1254,CLINIQUE,7325,4.1146,480.0,"['Titanium Dioxide 7.30%, Zinc Oxide 6.90%Water, Trioctyldodecyl Citrate, Butylene Glycol, Cyclopentasiloxane, Dimethicone, C12-15 Alkyl Benzoate, Steareth-2, Stearyl Heptanoate, Silica, Lecithin, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Gentiana Lutea (Gentian) Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Hordeum Vulgare (Barley) Extract/Extrait D’orge, Betula Alba (Birch) Bark Extract, Cucumis Sativus (Cucumber) Fruit Extract, Laminaria Saccharina Extract, Saccharomyces Lysate Extract, Helianthus Annuus (Sunflower) Seedcake, Sodium Hyaluronate, Sorbitan Tristearate, Linoleic Acid, Polyquaternium-51, Caprylyl Methicone, Sorbitol, Sodium Rna, Peg-40 Stearate, Caprylyl Glycol, Tocopheryl Acetate, Phytantriol, Stearic Acid, Hydrogenated Lecithin, Cellulose, Magnesium Ascorbyl Phosphate, Stearyl Dimethicone, Ascorbyl Tocopheryl Maleate, Nordihydroguaiaretic Acid, Linolenic Acid, Pantethine, Bisabolol, Ceteth-2, Peg/Ppg-18/18 Dimethicone, Polyglyceryl-6 Polyricinoleate, Steareth-20, Isopropyl Titanium Triisostearate, Propylene Glycol Dicaprate, Sodium Stearate, Nylon-12, Citric Acid, Aluminum Hydroxide, Nylon-6, Hexylene Glycol, Xanthan Gum, Disodium Edta, Bht, Phenoxyethanol, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499) <ILN37355>.']",30.0,Skincare,Sunscreen
P196524,Acne Solutions Cleansing Bar For Face and Body,1254,CLINIQUE,17889,4.3638,459.0,"['Sodium Palmate, Sodium Cocoate, Water, Palmitic Acid, Cocamidopropyl Dimethylamine, Glyceryl Stearate, Zea Mays (Corn) Starch, Hydrolyzed Corn Starch, Glycerin, Caffeine, Zinc Pca, Ppg-26/Dimer Dilinoleate Copolymer, Polyquaternium-67, Hydrolyzed Corn Starch Octenylsuccinate, Sodium Chloride, Tetrasodium Edta, Tetrasodium Etidronate, Chlorphenesin, Titanium Dioxide (Ci 77891) <ILN32953>.']",19.5,Skincare,Cleansers
P415773,Pep-Start Daily UV Protector Broad Spectrum SPF 50,1254,CLINIQUE,19781,4.2521,365.0,"['Titanium Dioxide 6.3%, Zinc Oxide 4.0%Water, Dimethicone, Butyloctyl Salicylate, Polydiethylsiloxane, C12-15 Alkyl Benzoate, Isononyl Isononanoate, Diethylhexyl Succinate, Neopentyl Glycol Diheptanoate, Methyl Trimethicone, Butylene Glycol, Ethylhexyl Methoxycrylene, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Silica, Laureth-4, Cetyl Peg/Ppg-10/1 Dimethicone, Dipentaerythrityl Tri-Polyhydroxystearate, Hydrolyzed Wheat Protein/Pvp Crosspolymer, Caprylyl Glycol, Dimethicone Silylate, Dimethicone/Peg-10/15 Crosspolymer, Isostearic Acid, Dimethicone Crosspolymer-3, Polyhydroxystearic Acid, Triethoxycaprylylsilane, Dipropylene Glycol, Phenoxyethanol, Iron Oxides (Ci 77491), Iron Oxides (Ci 77492) <ILN43311>.']",23.0,Skincare,Sunscreen
P201439,Redness Solutions Soothing Cleanser,1254,CLINIQUE,9881,4.1672,287.0,"['Water, Squalane, Glycerin, Butylene Glycol, Phenyl Trimethicone, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Avena Sativa (Oat) Kernel Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hordeum Vulgare (Barley) Extract/Extrait D’orge, Sucrose Stearate, Sea Whip Extract, Cholesterol, Helianthus Annuus (Sunflower) Seedcake, Chamomilla Recutita (Matricaria), Acetyl Glucosamine, Lactobacillus Ferment, Ppg-20 Methyl Glucose Ether, Caffeine, Propylene Glycol Dicaprate, Caprylyl Glycol, Stearic Acid, Sodium Chloride, Disodium Edta, Bht, Phenoxyethanol, Polyaminopropyl Biguanide, Yellow 5 (Ci 19140), Green 5 (Ci 61570), Blue 1 (Ci 42090) <ILN36792>.']",26.5,Skincare,Cleansers
P439643,Clinique iD Custom-Blend Hydrator Collection,1254,CLINIQUE,59756,3.631,271.0,"['Active Cartridge Concentrate for Pores & Uneven Texture:', 'Water, Butylene Glycol, Sodium Hydroxide, Glycolic Acid, Lactic Acid, Pentylene Glycol, Caffeine, Laminaria Saccharina Extract, Caprylyl Glycol, Dimethicone, Dimethiconol, Laureth-23, Laureth-4, Taurine, Xanthan Gum, Disodium EDTA, Potassium Sorbate, Phenoxyethanol, Ext. Violet 2 (Ci 60730), Blue 1 (Ci 42090).', 'BB-gel Base:', 'Water\\Aqua\\Eau, Dimethicone, Isododecane, Butylene Glycol, Bis-Peg-18 Methyl Ether Dimethyl Silane, Glycerin, Saccharomyces Lysate Extract, Laminaria Saccharina Extract, Polygonum Cuspidatum Root Extract, Lactobacillus Ferment, Cucumis Sativus (Cucumber) Fruit Extract, Oleth-10, Helianthus Annuus (Sunflower) Seedcake, Hordeum Vulgare (Barley) Extract\\Extrait D’orge, Polysilicone-11, Tocopheryl Acetate, Sodium Hyaluronate, Caffeine, Trehalose, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Acrylates/Ammonium Methacrylate Copolymer, Propylene Glycol Dicaprate, Tromethamine, Propylene Glycol Stearate, Hexylene Glycol, Magnesium Stearate, Laureth-23, Carbomer, Laureth-4, Silica, Caprylyl Glycol, Cellulose Acetate, Disodium Edta, Bht, Sodium Benzoate, Phenoxyethanol, Iron Oxides (Ci 77491), Iron Oxides (Ci 77492), Iron Oxides (Ci 77499), Titanium Dioxide (Ci 77891).']",41.0,Skincare,Moisturizers
P503747,Take The Day Off Charcoal Cleansing Balm Makeup Remover,1254,CLINIQUE,2618,4.5521,259.0,"['Ethylhexyl Palmitate, Carthamus Tinctorius (Safflower) Seed Oil, Caprylic/Capric Triglyceride, Sorbeth-30 Tetraoleate, Synthetic Wax, Peg-5 Glyceryl Triisostearate, Charcoal Powder, Tocopherol, Caprylyl Glycol, Water/Aqua/Eau, Silica Dimethyl Silylate, Phenoxyethanol.']",38.0,Skincare,Cleansers
P417984,Moisture Surge Hydrating Supercharged Concentrate,1254,CLINIQUE,19480,4.0246,244.0,"['Water, Glycerin, Butylene Glycol, Phenyl Trimethicone, Propanediol, Sucrose, Hydroxyethyl Urea, Alteromonas Ferment Extract, Hydrolyzed Rice Extract, Acetyl Glucosamine, Trehalose, Algae Extract, Caffeine, Cholesterol, Aloe Barbadensis Leaf Water, Sodium Hyaluronate, Pentaerythrityl Tetraethylhexanoate, Dextrin Palmitate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sorbitol, Sodium Polyaspartate, Tocopheryl Acetate, Carbomer, Dehydroxanthan Gum, Citric Acid, Tetrahexyldecyl Ascorbate, Benzophenone-4, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sodium Hydroxide, Sodium Citrate, Disodium Edta, Bht, Chlorphenesin, Phenoxyethanol, Red 4 (Ci 14700), Yellow 5 (Ci 19140).']",44.0,Skincare,Moisturizers
P232327,Broad Spectrum SPF 50 Sunscreen Face Cream,1254,CLINIQUE,16286,3.9706,238.0,"['Oxybenzone 5.00%, Octisalate 5.00%, Homosalate 5.00%, Avobenzone 3.00%, Octocrylene 2.70%Water, Methyl Trimethicone, Butylene Glycol, Butyloctyl Salicylate, Neopentyl Glycol Diheptanoate, Butyrospermum Parkii (Shea Butter), Peg-100 Stearate, Silica, Dipentaerythrityl Tri-Polyhydroxystearate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Dimethicone, Glyceryl Stearate, Laurdimonium Hydroxypropyl Hydrolyzed Soy Protein, Rosmarinus Officinalis (Rosemary) Extract, Perilla Ocymoides Leaf Extract, Plankton Extract, Caffeine, Potassium Cetyl Phosphate, Sucrose, Styrene/Acrylates Copolymer, C30-38 Olefin/Isopropyl Maleate/Ma Copolymer, Cetyl Alcohol, Vp/Eicosene Copolymer, Ethylhexylglycerin, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Peg-8 Laurate, Sodium Rna, Lecithin, Propyl Gallate, Arginine Ferulate, Tocopheryl Acetate, Caprylyl Glycol, Ascorbyl Tocopheryl Maleate, Stearic Acid, Xanthan Gum, Hexylene Glycol, Nordihydroguaiaretic Acid, Disodium Edta, Phenoxyethanol, Mica, Sodium Dehydroacetate <ILN37123>.']",30.0,Skincare,Sunscreen
P122876,Clarifying Lotion 4,1254,CLINIQUE,5508,4.385,226.0,"['Water\\Aqua\\Eau, Alcohol Denat., Salicylic Acid, Hamamelis Virginiana (Witch Hazel), Butylene Glycol, Glycerin, Trehalose, Sodium Hyaluronate, Sodium Hydroxide, Disodium Edta-Copper, Bht, Phenoxyethanol, Benzophenone-4, Green 5 (Ci 61570).']",20.0,Skincare,Cleansers
P122651,Clarifying Lotion 1,1254,CLINIQUE,7569,4.515,200.0,"['Water\\Aqua\\Eau, Alcohol Denat., Glycerin, Butylene Glycol, Hamamelis Virginiana (Witch Hazel), Trehalose, Salicylic Acid, Acetyl Glucosamine, Sodium Hyaluronate, Sodium Hydroxide, Tetrahydroxypropyl Ethylenediamine, Disodium Edta, Phenoxyethanol, Benzophenone-4, Yellow 5 (Ci 19140), Blue 1 (Ci 42090).']",20.0,Skincare,Cleansers
P500098,Makeup Melting Balm Cleanser,6743,Community Sixty-Six,1308,3.4032,248.0,"['Ethylhexyl Palmitate, Water (Aqua), Caprylic/Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Euphorbia Cerifera (Candelilla) Wax (Candelilla Cera), Stearic Acid, Copernicia Cerifera (Carnauba) Wax (Copernicia Cerifera Cera), Glyceryl Stearate SE, Tromethamine, Isostearic Acid, Avena Sativa (Oat) Kernel Flour, Lecithin, Disteardimonium Hectorite, Polysorbate 20, Magnesium Aluminum Silicate, Coco-Caprylate/Caprate, Sodium Lauroyl Sarcosinate, Sorbitan Stearate, Kaolin, Saccharomyces Ferment, Triheptanoin, Decyl Glucoside, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, C9-12 Alkane, Polyurethane-100, 1,2-Hexanediol, Sodium Benzoate, Caprylyl Glycol, Allantoin, Tocopheryl Acetate, Isohexadecane, Butylene Glycol, Lauroyl Lysine, Polysorbate 80, Lauryl Glucoside, Sorbitan Oleate, Citric Acid, Aloe Barbadensis Leaf Juice, Hydroxyacetophenone, Sodium Hyaluronate, Hippophae Rhamnoides Fruit Extract, Panthenol, Anthemis Nobilis Flower Extract, Camellia Sinensis Leaf Extract, Eucalyptus Globulus Leaf Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Mentha Viridis (Spearmint) Extract, Pogostemon Cablin Leaf Extract, Rose Extract, Quartz, Zingiber Officinale (Ginger) Extract, Curcuma Longa (Turmeric) Root Extract.']",16.0,Skincare,Cleansers
P500114,Retinol Resurfacing Night Moisturizer,6743,Community Sixty-Six,1442,4.0658,243.0,"['Water (Aqua), Butylene Glycol, Squalane, Niacinamide, Glycereth-7 Triacetate, Coco-Caprylate/Caprate, Saccharomyces Ferment, Caprylic/Capric Triglyceride, Triheptanoin, Tocopheryl Acetate, Glyceryl Caprylate, Lecithin, Tromethamine, Ammonium Acryloyldimethyltaurate/VP Copolymer, Caffeine, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, C9-12 Alkane, Polyurethane-100, Citric Acid, Isohexadecane, Panthenol, Sucrose, Hydroxyethylcellulose, Retinol, Lauroyl Lysine, Carbomer, Glyceryl Undecylenate, Sodium Hyaluronate, Polysorbate 80, Oryza Sativa (Rice) Bran Extract, Sorbitan Oleate, 1,2-Hexanediol, Decyl Glucoside, BHT, Hydroxyacetophenone, Sodium Benzoate, Caprylyl Glycol, Polygonum Cuspidatum Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Ethoxydiglycol, Betula Alba Bark Extract, Boswellia Serrata Extract, Lycium Barbarum (Goji Berry) Fruit Extract, Phenoxyethanol, Ferulic Acid, Disodium Phosphate, Polysorbate 60, Centella Asiatica Extract, Palmitoyl Hexapeptide-14, Sodium Phosphate.']",35.0,Skincare,Moisturizers
P500094,Hydrating Oil-Free Gel Moisturizer,6743,Community Sixty-Six,1039,4.1245,241.0,"['Water (Aqua), Butylene Glycol, Squalane, Glycereth-7 Triacetate, Coco-Caprylate/Caprate, Niacinamide, Glycerin, Triheptanoin, Sodium Polyacrylate, C9-12 Alkane, Glyceryl Caprylate, Ethylhexyl Stearate, Polyurethane-100, Polysorbate 20, Tromethamine, Ammonium Acryloyldimethyltaurate/VP Copolymer, Decyl Glucoside, Panthenol, Sodium Hyaluronate, Lactic Acid, Glyceryl Undecylenate, Trideceth-6, Propanediol, Citric Acid, 1,2-Hexanediol, C11-15-Isoalkanes, Oryza Sativa (Rice) Bran Extract, Oryza Sativa (Rice) Hull Extract, Spinacia Oleracea (Spinach) Leaf Extract, Hydroxyacetophenone, Caprylyl Glycol, Ipomoea Batatas RootExtract, Sodium Benzoate, Polyglutamic Acid, Camellia Sinensis Leaf Extract, Ferulic Acid, Lactobacillus Ferment Lysate, Saccharomyces Lysate.']",25.0,Skincare,Moisturizers
P472021,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,6349,DAMDAM,14376,4.6687,335.0,"['Water, Glycerin,Helianthus Annuus (Sunflower) Seed Oil, Butyrospermum Parkii (Shea) Butter, Butylene Glycol, Propanediol Dicaprylate/Caprate, Pentylene Glycol, Behenyl Alcohol, Coco-Caprylate/Caprate, Glyceryl Stearate, Polyglyceryl-2 Stearate, Cetearyl Glucoside, Cetearyl Alcohol, Diglycerin, Stearyl Alcohol, Sodium Stearoyl Lactylate, Sodium Citrate, Salix Alba (Willow) Bark Extract, Perilla Ocymoides Leaf/Stem Oil, Phytic Acid, Tocopherol.']",48.0,Skincare,Moisturizers
P500240,Daily Milkfoliant Exfoliator,6219,Dermalogica,9681,4.7943,559.0,"['Sodium CocoylIsethionate, Microcrystalline Cellulose, Sodium Bicarbonate, Sorbitol, ZeaMays (Corn) Starch, Sodium CocoylGlutamate, Saccharomyces Ferment, Oryza Sativa (Rice) Starch, Magnesium Oxide, Citric Acid, Tapioca Starch, AvenaSativa (Oat) Kernel Protein, Camellia Oleifera Seed Extract, Silica, Cocos Nucifera (Coconut) Fruit Extract, Inulin, Cassia HydroxypropyltrimoniumChloride, Silybum Marianum Seed Oil, Kaolin, Lauryl Methacrylate/Glycol DimethacrylateCrosspolymer, Papain, Hyaluronic Acid, AvenaSativa (Oat) Kernel Extract, Helianthus Annuus (Sunflower) Seed Oil, AvenaSativa (Oat) Bran Extract, Glycine Soja (Soybean) Oil, Citrus Aurantium Dulcis (Orange) Peel Extract, Vitis Vinifera (Grape) Fruit Extract, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, AnibaRosodora(Rosewood) Wood Oil, Salvia Sclarea (Clary) Oil, Eucalyptus Globulus Leaf Oil, Chamomilla Recutita(Matricaria) Flower Oil, Cucurbita Pepo (Pumpkin) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Perilla OcymoidesLeaf Extract, Daucus Carota Sativa (Carrot) Root Extract, Sea Salt (Maris Sal), Juniperus Virginiana Oil, Alpha-Glucan Oligosaccharide, Tocopherol, CastorylMaleate, Caprylyl Glycol, Allantoin, Diglycerin, Maltodextrin, LauroylLysine, Arginine, Saccharide Isomerate, Sodium LauroylGlutamate, Beta-Carotene, Xanthan Gum, Ethylhexylglycerin, 1,2-Hexanediol, Hydroxypropyl Methylcellulose, Dextrin, Sodium Palmitate, Sodium Chloride, Acacia Senegal Gum, Sodium Citrate, Water/Aqua/Eau, O-Cymen-5-Ol, Limonene, Linalool.']",65.0,Skincare,Cleansers
P445832,Acne Clearing Skin Wash Cleanser,6219,Dermalogica,15540,4.6303,541.0,"['Water/Aqua/Eau, Glycerin, Sodium Laurylglucosides Hydroxypropylsulfonate, Sodium Methyl Cocoyl Taurate, Cocamidopropyl Betaine, Hydroxypropyl Bis-Hydroxyethyldimonium Chloride, PEG-120 Methyl Glucose Dioleate, Butylene Glycol, Sodium PCA, Salicylic Acid, Phytic Acid, Butyrospermum Parkii (Shea) Butter, Fucus Vesiculosus Extract, Curcuma Longa (Turmeric) Root Extract, Aloe Barbadensis Flower Extract, Allium Sativum (Garlic) Bulb Extract, Laminaria Ochroleuca Extract, Passiflora Incarnata Extract, Salvia Officinalis (Sage) Leaf Extract, Camphor, Menthol, Eucalyptus Globulus Leaf Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract, Cocamidopropyl Dimethylamine, Sodium Methyl Oleoyl Taurate, Dipotassium Glycyrrhizate, Tetrasodium Glutamate Diacetate, Polysorbate 80, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Melissa Officinalis Flower/Leaf/Stem Extract, Coccinia Indica Fruit Extract, Angelica Archangelica Extract, Chamomilla Recutita (Matricaria) Flower Extract, Citrus Limon (Lemon) Fruit Extract, Echinacea Angustifolia Leaf Extract, Ethylhexylglycerin, Ocimum Basilicum (Basil) Flower/Leaf Extract, Ocimum Sanctum Leaf Extract, Anthemis Nobilis Flower Extract, Ascorbic Acid, Camellia Sinensis Leaf Extract, Maltodextrin, Silica, Palmitic Acid, Zinc PCA, Kaolin, Palmitoyl Tripeptide-5, Aminomethyl Propanol, Sodium Chloride, Sodium Hydroxide, Benzyl PCA, Phenoxyethanol.']",42.0,Skincare,Cleansers
P443359,Skin Smoothing Cream Moisturizer,6219,Dermalogica,12290,4.6055,474.0,"['Water/Aqua/Eau, Caprylic/Capric Triglyceride, Ethylhexyl Hydroxystearate, Stearic Acid, Butylene Glycol, Glycerin, Aloe Barbadensis Extract, Dimethicone, PEG-8, Cetearyl Alcohol, Sodium Hyaluronate, Vitis Vinifera (Grape) Seed Extract Saccharide Isomerate, Cucumis Sativus (Cucumber) Fruit Extract, Arnica Montana Flower Extract, Hedera Helix (Ivy) Extract, Malva Sylvestris (Mallow) Flower Extract, Parietaria Officinalis Extract, Sambucus Nigra Flower Extract, Ascorbyl Palmitate, Trehalose, Algin, Hydrolyzed Sodium Hyaluronate, Serine, Linoleic Acid, Phospholipids, Phytosterols, Cananga Odorata Flower Oil, Urea, Hydrogenated Lecithin, Pullulan, Caprylhydroxamic Acid, Citrus Aurantium Amara (Bitter Orange) Flower Extract, Tocopheryl Acetate, Tetrasodium Glutamate Diacetate, HexanediolPentylene Glycol, Glyceryl Polyacrylate, Sodium Citrate, Disodium Phosphate, Palmitoyl Hydroxypropyltrimonium, Amylopectin/Glycerin Crosspolymer, Caprylyl Glycol, Potassium Phosphate, Citric Acid, Tocopherol, Methylpropanediol, Polysorbate 60, Panthenol, Polyquaternium-10, Cetyl Alcohol, PEG-100 Stearate, Glyceryl Stearate, Aminomethyl, Propanol, Carbomer, Ethylhexylglycerin, Sodium Hydroxide, Hydroxystearic Acid, BHT, Benzyl Benzoate, Benzyl Salicylate, Linalool, Sodium Benzoate, Phenoxyethanol.']",74.0,Skincare,Moisturizers
P423142,Active Moist Moisturizer,6219,Dermalogica,14546,4.6028,428.0,"['Water/Aqua/Eau, Caprylic/Capric Triglyceride, Pentylene Glycol, Butylene Glycol, Methyl Gluceth-20, Coconut Alkanes, Cetearyl Alcohol, Palmitic Acid, Stearic Acid, Saccharide Isomerate, Dimethicone, Glyceryl Stearate, Hydrolyzed Jojoba Esters, Leuconostoc/Radish Root Ferment Filtrate, Arctium Lappa Root Extract, Citrus Limon (Lemon) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Hedera Helix (Ivy) Extract, Malva Sylvestris (Mallow) Flower Extract, Nasturtium Officinale Extract, Propanediol, Polysorbate 60, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Allantoin, Tetrasodium Glutamate Diacetate, Coco-Caprylate/Caprate, Polyquaternium-10, Ethylhexylglycerin, Triethyl Citrate, Myristic Acid, Citrus Aurantium Bergamia (Bergamot) Fruit Extract, Citrus Limon (Lemon) Peel Extract, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Lavandula Hybrida Flower Extract, Citric Acid, Sodium Citrate, Sodium Hydroxide, Aminomethyl Propanol, Citral, Linalool, Limonene.']",74.0,Skincare,Moisturizers
P456582,Invisible Physical Defense Mineral Sunscreen SPF30,6219,Dermalogica,10706,4.3731,386.0,"['Water/Aqua/Eau, Zinc Oxide, Caprylic/Capric Triglyceride, C12-15 Alkyl Benzoate, Dimethicone, Butyloctyl Salicylate, Butylene Glycol, Glycerin, Silica, Polyhydroxystearic Acid, PEG-10 Dimethicone, Argania Spinosa Kernel Oil, Cordyceps Sinensis Extract, Trametes Versicolor Extract, Sodium Hyaluronate, Camellia Sinensis Leaf Extract, Eucalyptus Globulus Leaf Oil, Lavandula Spica (Lavender) Flower Oil, Tocopheryl Acetate, Sodium Chloride, Stearalkonium Hectorite, Pentylene Glycol, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Propanediol, Dimethicone Crosspolymer, Sodium Citrate, Propylene Carbonate, Xanthan Gum, Caprylyl Glycol, Bisabolol, Lavandula Hybrida Oil, Ethylhexylglycerin, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Linalool, Limonene.']",48.0,Skincare,Sunscreen
